SAL_FROM,SAL_END,SAL_AMOUNT,EMP_ID
4/4/1987,4/3/1988,19800,83683
4/5/1986,4/4/1987,19220,83683
7/3/2013,  ,30250,83759
7/2/2012,7/2/2013,29370,83759
7/2/2011,7/1/2012,27970,83759
7/3/2010,7/2/2011,26640,83759
7/4/2009,7/2/2010,24670,83759
7/3/2008,7/3/2009,23950,83759
7/3/2007,7/2/2008,23250,83759
2/8/2013,  ,38100,84001
2/8/2012,2/7/2013,36990,84001
2/9/2011,2/8/2012,35230,84001
2/10/2010,2/8/2011,33550,84001
2/9/2009,2/9/2010,31950,84001
2/9/2008,2/8/2009,30430,84001
2/10/2007,2/9/2008,28980,84001
2/11/2006,2/9/2007,26350,84001
2/10/2005,2/10/2006,25580,84001
2/10/2004,2/9/2005,23690,84001
2/11/2003,2/10/2004,22560,84001
11/26/2008,11/26/2009,21370,84042
11/26/2007,11/25/2008,20750,84042
11/27/2006,11/26/2007,19760,84042
11/28/2005,11/26/2006,18300,84042
11/27/2004,11/27/2005,17430,84042
11/27/2003,11/26/2004,16920,84042
11/28/2002,11/27/2003,16110,84042
11/29/2001,11/27/2002,15340,84042
11/28/2000,11/28/2001,14610,84042
11/28/1999,11/27/2000,13910,84042
11/29/1998,11/28/1999,13500,84042
11/30/1997,11/28/1998,13110,84042
11/29/1996,11/29/1997,12490,84042
11/29/1995,11/28/1996,12130,84042
11/30/1994,11/29/1995,11550,84042
12/1/1993,11/29/1994,11210,84042
11/30/1992,11/30/1993,10880,84042
11/30/1991,11/29/1992,10560,84042
12/1/1990,11/30/1991,9600,84042
12/2/1989,11/30/1990,9140,84042
12/1/1988,12/1/1989,8700,84042
12/1/1987,11/30/1988,8290,84042
12/2/1986,12/1/1987,7900,84042
12/3/1985,12/1/1986,7520,84042
11/26/2013,  ,26250,84042
11/25/2012,11/25/2013,25000,84042
11/25/2011,11/24/2012,24270,84042
11/26/2010,11/25/2011,23110,84042
11/27/2009,11/25/2010,22440,84042
5/22/2013,  ,76020,84052
5/21/2012,5/21/2013,72400,84052
5/21/2011,5/20/2012,70290,84052
5/22/2010,5/21/2011,68240,84052
5/23/2009,5/21/2010,64990,84052
5/22/2008,5/22/2009,63100,84052
5/22/2007,5/21/2008,60100,84052
5/23/2006,5/22/2007,58350,84052
5/24/2005,5/22/2006,55570,84052
5/23/2004,5/23/2005,53950,84052
5/23/2003,5/22/2004,52380,84052
5/24/2002,5/23/2003,49890,84052
5/25/2001,5/23/2002,46190,84052
5/24/2000,5/24/2001,43990,84052
5/24/1999,5/23/2000,42710,84052
5/25/1998,5/24/1999,41470,84052
5/26/1997,5/24/1998,39500,84052
5/25/1996,5/25/1997,38350,84052
5/25/1995,5/24/1996,35510,84052
5/26/1994,5/25/1995,33820,84052
5/27/1993,5/25/1994,32830,84052
5/26/1992,5/26/1993,31870,84052
5/26/1991,5/25/1992,30940,84052
5/27/1990,5/26/1991,30040,84052
5/28/1989,5/26/1990,27810,84052
5/27/1988,5/27/1989,27000,84052
5/27/1987,5/26/1988,25710,84052
5/28/1986,5/27/1987,24490,84052
5/29/1985,5/27/1986,23320,84052
5/28/1984,5/28/1985,21590,84052
5/28/1983,5/27/1984,20560,84052
5/29/1982,5/28/1983,19040,84052
5/30/1981,5/28/1982,18490,84052
5/29/1980,5/29/1981,17610,84052
5/29/1979,5/28/1980,17100,84052
5/1/2013,  ,77440,83683
4/30/2012,4/30/2013,75180,83683
4/30/2011,4/29/2012,69610,83683
5/1/2010,4/30/2011,67580,83683
5/2/2009,4/30/2010,64360,83683
5/1/2008,5/1/2009,61300,83683
5/1/2007,4/30/2008,59510,83683
5/2/2006,5/1/2007,57780,83683
5/3/2005,5/1/2006,55030,83683
5/2/2004,5/2/2005,50950,83683
5/2/2003,5/1/2004,48520,83683
5/3/2002,5/2/2003,47110,83683
5/4/2001,5/2/2002,45740,83683
5/3/2000,5/3/2001,44410,83683
5/3/1999,5/2/2000,43120,83683
5/4/1998,5/3/1999,41070,83683
5/5/1997,5/3/1998,39110,83683
5/4/1996,5/4/1997,37970,83683
5/4/1995,5/3/1996,36860,83683
5/5/1994,5/4/1995,35790,83683
5/6/1993,5/4/1994,33140,83683
5/5/1992,5/5/1993,31560,83683
5/5/1991,5/4/1992,30060,83683
5/6/1990,5/5/1991,29180,83683
5/7/1989,5/5/1990,28330,83683
5/6/1988,5/6/1989,27500,83683
5/6/1987,5/5/1988,26700,83683
5/7/1986,5/6/1987,25430,83683
5/8/1985,5/6/1986,23550,83683
5/7/1984,5/7/1985,21810,83683
5/7/1983,5/6/1984,20770,83683
7/10/2013,  ,210000,83509
7/9/2012,7/9/2013,190910,83509
7/9/2011,7/8/2012,185350,83509
7/10/2010,7/9/2011,179950,83509
7/11/2009,7/9/2010,174710,83509
7/10/2008,7/10/2009,169620,83509
7/10/2007,7/9/2008,164680,83509
7/11/2006,7/10/2007,149710,83509
7/12/2005,7/10/2006,138620,83509
7/11/2004,7/11/2005,132020,83509
7/11/2003,7/10/2004,128170,83509
7/12/2002,7/11/2003,122070,83509
7/13/2001,7/11/2002,118510,83509
7/12/2000,7/12/2001,112870,83509
7/12/1999,7/11/2000,104510,83509
7/13/1998,7/12/1999,101470,83509
7/14/1997,7/12/1998,93950,83509
7/13/1996,7/13/1997,91210,83509
7/13/1995,7/12/1996,84450,83509
7/14/1994,7/13/1995,81990,83509
7/15/1993,7/13/1994,79600,83509
7/14/1992,7/14/1993,72360,83509
12/14/2013,  ,57300,84583
12/13/2012,12/13/2013,55630,84583
12/13/2011,12/12/2012,51510,84583
12/14/2010,12/13/2011,50010,84583
12/15/2009,12/13/2010,48550,84583
12/14/2008,12/14/2009,47140,84583
12/14/2007,12/13/2008,42850,84583
12/15/2006,12/14/2007,41600,84583
12/16/2005,12/14/2006,40390,84583
12/15/2004,12/15/2005,39210,84583
12/15/2003,12/14/2004,37340,84583
12/16/2002,12/15/2003,36250,84583
12/17/2001,12/15/2002,34520,84583
12/16/2000,12/16/2001,33510,84583
12/16/1999,12/15/2000,32530,84583
12/17/1998,12/16/1999,30120,84583
12/18/1997,12/16/1998,29240,84583
12/17/1996,12/17/1997,28390,84583
12/17/1995,12/16/1996,27040,84583
12/18/1994,12/17/1995,26250,84583
12/19/1993,12/17/1994,25000,84583
12/18/1992,12/18/1993,24270,84583
12/18/1991,12/17/1992,23110,84583
12/19/1990,12/18/1991,22010,84583
12/20/1989,12/18/1990,20960,84583
12/19/1988,12/19/1989,19410,84583
12/19/1987,12/18/1988,18490,84583
12/20/1986,12/19/1987,17950,84583
12/21/1985,12/19/1986,17100,84583
12/20/1984,12/20/1985,15550,84583
12/20/1983,12/19/1984,15100,84583
12/21/1982,12/20/1983,14660,84583
12/22/1981,12/20/1982,14230,84583
12/21/1980,12/21/1981,13550,84583
12/21/1979,12/20/1980,12900,84583
8/14/2013,  ,44700,84583
8/13/2012,8/13/2013,42570,84583
8/13/2011,8/12/2012,39420,84583
8/14/2010,8/13/2011,38270,84583
8/15/2009,8/13/2010,37160,84583
8/14/2008,8/14/2009,36080,84583
8/14/2007,8/13/2008,32800,84583
8/15/2006,8/14/2007,31240,84583
8/16/2005,8/14/2006,29750,84583
8/15/2004,8/15/2005,28330,84583
8/15/2003,8/14/2004,26980,84583
8/16/2002,8/15/2003,26190,84583
8/17/2001,8/15/2002,24940,84583
8/16/2000,8/16/2001,23750,84583
8/16/1999,8/15/2000,23060,84583
10/21/2013,  ,36750,83759
10/20/2012,10/20/2013,35000,83759
10/20/2011,10/19/2012,32410,83759
10/21/2010,10/20/2011,29460,83759
10/22/2009,10/20/2010,28600,83759
10/21/2008,10/21/2009,27240,83759
10/21/2007,10/20/2008,25940,83759
10/22/2006,10/21/2007,25180,83759
10/23/2005,10/21/2006,24450,83759
10/22/2004,10/22/2005,22640,83759
10/22/2003,10/21/2004,20960,83759
10/23/2002,10/22/2003,19410,83759
10/24/2001,10/22/2002,18840,83759
10/13/2013,  ,54300,84001
10/12/2012,10/12/2013,51710,84001
10/12/2011,10/11/2012,50200,84001
10/13/2010,10/12/2011,48740,84001
10/14/2009,10/12/2010,46420,84001
10/13/2008,10/13/2009,44210,84001
6/10/2013,  ,37500,84001
6/9/2012,6/9/2013,36410,84001
6/9/2011,6/8/2012,35350,84001
6/10/2010,6/9/2011,34320,84001
6/11/2009,6/9/2010,33320,84001
6/10/2008,6/10/2009,32350,84001
6/10/2007,6/9/2008,29410,84001
6/11/2006,6/10/2007,27230,84001
6/12/2005,6/10/2006,25930,84001
6/11/2004,6/11/2005,24700,84001
6/11/2003,6/10/2004,23980,84001
6/12/2002,6/11/2003,22200,84001
6/13/2001,6/11/2002,21550,84001
6/12/2000,6/12/2001,20520,84001
6/12/1999,6/11/2000,19000,84001
6/13/1998,6/12/1999,18100,84001
6/14/1997,6/12/1998,17240,84001
6/13/1996,6/13/1997,15670,84001
6/13/1995,6/12/1996,14250,84001
6/14/1994,6/13/1995,13570,84001
6/15/1993,6/13/1994,13170,84001
6/14/1992,6/14/1993,12790,84001
6/14/1991,6/13/1992,12420,84001
6/15/1990,6/14/1991,12060,84001
6/16/1989,6/14/1990,11710,84001
6/15/1988,6/15/1989,10840,84001
6/15/1987,6/14/1988,10320,84001
6/16/1986,6/15/1987,10020,84001
6/17/1985,6/15/1986,9540,84001
6/16/1984,6/16/1985,9260,84001
7/22/2013,  ,49800,84001
7/21/2012,7/21/2013,46110,84001
7/21/2011,7/20/2012,44770,84001
7/22/2010,7/21/2011,41450,84001
7/23/2009,7/21/2010,40240,84001
7/22/2008,7/22/2009,39070,84001
7/22/2007,7/21/2008,37930,84001
7/23/2006,7/22/2007,36830,84001
7/24/2005,7/22/2006,34100,84001
7/23/2004,7/23/2005,33110,84001
7/23/2003,7/22/2004,30660,84001
7/24/2002,7/23/2003,29770,84001
7/25/2001,7/23/2002,28350,84001
7/24/2000,7/24/2001,27520,84001
7/24/1999,7/23/2000,26720,84001
7/25/1998,7/24/1999,25940,84001
7/26/1997,7/24/1998,25180,84001
7/25/1996,7/25/1997,23310,84001
7/25/1995,7/24/1996,21580,84001
7/26/1994,7/25/1995,20550,84001
7/27/1993,7/25/1994,19950,84001
7/26/1992,7/26/1993,19370,84001
7/26/1991,7/25/1992,18810,84001
7/27/1990,7/26/1991,18260,84001
4/13/2013,  ,60260,83683
4/12/2012,4/12/2013,58500,83683
4/12/2011,4/11/2012,53180,83683
4/13/2010,4/12/2011,49240,83683
4/14/2009,4/12/2010,45590,83683
4/13/2008,4/13/2009,44260,83683
4/13/2007,4/12/2008,42150,83683
4/14/2006,4/13/2007,39030,83683
4/15/2005,4/13/2006,37170,83683
4/14/2004,4/14/2005,36090,83683
4/14/2003,4/13/2004,35040,83683
4/15/2002,4/14/2003,33370,83683
4/16/2001,4/14/2002,32400,83683
4/15/2000,4/15/2001,31460,83683
4/15/1999,4/14/2000,30540,83683
4/16/1998,4/15/1999,29090,83683
4/17/1997,4/15/1998,28240,83683
4/16/1996,4/16/1997,27420,83683
4/16/1995,4/15/1996,25390,83683
4/17/1994,4/16/1995,24650,83683
4/18/1993,4/16/1994,23930,83683
4/17/1992,4/17/1993,22790,83683
4/17/1991,4/16/1992,22130,83683
4/18/1990,4/17/1991,21490,83683
4/19/1989,4/17/1990,20470,83683
4/18/1988,4/18/1989,18950,83683
4/18/1987,4/17/1988,17550,83683
3/20/2013,  ,33000,84001
3/19/2012,3/19/2013,32040,84001
3/19/2011,3/18/2012,30510,84001
3/20/2010,3/19/2011,29620,84001
3/21/2009,3/19/2010,28760,84001
3/20/2008,3/20/2009,27920,84001
3/20/2007,3/19/2008,26590,84001
3/21/2006,3/20/2007,25320,84001
3/22/2005,3/20/2006,24580,84001
1/16/2014,  ,136000,83509
1/15/2013,1/15/2014,132040,83509
1/15/2012,1/14/2013,125750,83509
1/16/2011,1/15/2012,122090,83509
1/17/2010,1/15/2011,110990,83509
1/16/2009,1/16/2010,107760,83509
1/16/2008,1/15/2009,102630,83509
1/17/2007,1/16/2008,97740,83509
1/18/2006,1/16/2007,94890,83509
1/17/2005,1/17/2006,92130,83509
1/17/2004,1/16/2005,89450,83509
1/18/2003,1/17/2004,86840,83509
1/19/2002,1/17/2003,84310,83509
1/18/2001,1/18/2002,80300,83509
1/18/2000,1/17/2001,77960,83509
1/19/1999,1/18/2000,74250,83509
1/20/1998,1/18/1999,70710,83509
1/19/1997,1/19/1998,68650,83509
1/19/1996,1/18/1997,65380,83509
1/20/1995,1/19/1996,63480,83509
1/21/1994,1/19/1995,61630,83509
1/20/1993,1/20/1994,58700,83509
1/29/2014,  ,32000,83759
1/28/2013,1/28/2014,30480,83759
1/28/2012,1/27/2013,28220,83759
1/29/2011,1/28/2012,26880,83759
1/30/2010,1/28/2011,25600,83759
1/29/2009,1/29/2010,24380,83759
1/29/2008,1/28/2009,23670,83759
1/30/2007,1/29/2008,22980,83759
1/31/2006,1/29/2007,22310,83759
1/30/2005,1/30/2006,20280,83759
1/30/2004,1/29/2005,19310,83759
1/31/2003,1/30/2004,18390,83759
2/1/2002,1/30/2003,17850,83759
1/31/2001,1/31/2002,17330,83759
1/31/2000,1/30/2001,16500,83759
2/1/1999,1/31/2000,16020,83759
2/2/1998,1/31/1999,15260,83759
2/1/1997,2/1/1998,14530,83759
2/1/1996,1/31/1997,13840,83759
2/2/1995,2/1/1996,12810,83759
2/3/1994,2/1/1995,12440,83759
2/2/1993,2/2/1994,11520,83759
2/2/1992,2/1/1993,10970,83759
2/3/1991,2/2/1992,10450,83759
2/4/1990,2/2/1991,9950,83759
2/3/1989,2/3/1990,9660,83759
2/3/1988,2/2/1989,8940,83759
2/4/1987,2/3/1988,8130,83759
2/5/1986,2/3/1987,7740,83759
2/4/1985,2/4/1986,7510,83759
2/4/1984,2/3/1985,7290,83759
2/5/1983,2/4/1984,6940,83759
6/9/2013,  ,47700,83683
6/8/2012,6/8/2013,45430,83683
6/8/2011,6/7/2012,44110,83683
6/9/2010,6/8/2011,42830,83683
6/10/2009,6/8/2010,40790,83683
6/9/2008,6/9/2009,38850,83683
6/9/2007,6/8/2008,37720,83683
6/10/2006,6/9/2007,34290,83683
6/11/2005,6/9/2006,32660,83683
6/10/2004,6/10/2005,31710,83683
6/10/2003,6/9/2004,30200,83683
6/11/2002,6/10/2003,29320,83683
6/12/2001,6/10/2002,28470,83683
6/11/2000,6/11/2001,25880,83683
6/11/1999,6/10/2000,23960,83683
6/12/1998,6/11/1999,23260,83683
6/13/1997,6/11/1998,22580,83683
6/12/1996,6/12/1997,21920,83683
6/12/1995,6/11/1996,21280,83683
6/13/1994,6/12/1995,20660,83683
6/14/1993,6/12/1994,20060,83683
6/13/1992,6/13/1993,19480,83683
6/13/1991,6/12/1992,18910,83683
6/14/1990,6/13/1991,18360,83683
6/15/1989,6/13/1990,17000,83683
6/14/1988,6/14/1989,16190,83683
6/14/1987,6/13/1988,15420,83683
6/15/1986,6/14/1987,14970,83683
6/16/1985,6/14/1986,13610,83683
6/15/1984,6/15/1985,13210,83683
6/15/1983,6/14/1984,12830,83683
6/16/1982,6/15/1983,12220,83683
6/17/1981,6/15/1982,11860,83683
6/16/1980,6/16/1981,11300,83683
6/16/1979,6/15/1980,10760,83683
6/17/1978,6/16/1979,10250,83683
6/13/2013,  ,43500,84001
6/12/2012,6/12/2013,42230,84001
6/12/2011,6/11/2012,41000,84001
6/13/2010,6/12/2011,39810,84001
6/14/2009,6/12/2010,38650,84001
6/13/2008,6/13/2009,36810,84001
6/13/2007,6/12/2008,35740,84001
6/14/2006,6/13/2007,34700,84001
6/15/2005,6/13/2006,33050,84001
6/14/2004,6/14/2005,32090,84001
6/14/2003,6/13/2004,30560,84001
6/15/2002,6/14/2003,29670,84001
6/16/2001,6/14/2002,27470,84001
6/15/2000,6/15/2001,26160,84001
6/15/1999,6/14/2000,25400,84001
6/16/1998,6/15/1999,24660,84001
6/17/1997,6/15/1998,23490,84001
6/16/1996,6/16/1997,22370,84001
6/16/1995,6/15/1996,21300,84001
6/17/1994,6/16/1995,20680,84001
6/18/1993,6/16/1994,19700,84001
6/17/1992,6/17/1993,19130,84001
6/17/1991,6/16/1992,18570,84001
6/18/1990,6/17/1991,17190,84001
6/19/1989,6/17/1990,16370,84001
6/14/2013,  ,26500,84052
6/13/2012,6/13/2013,25730,84052
6/13/2011,6/12/2012,23390,84052
6/14/2010,6/13/2011,22710,84052
6/15/2009,6/13/2010,22050,84052
6/14/2008,6/14/2009,20050,84052
6/14/2007,6/13/2008,18230,84052
6/15/2006,6/14/2007,17360,84052
6/16/2005,6/14/2006,16850,84052
6/15/2004,6/15/2005,16050,84052
6/15/2003,6/14/2004,15580,84052
6/16/2002,6/15/2003,14430,84052
6/17/2001,6/15/2002,14010,84052
6/16/2000,6/16/2001,13340,84052
6/16/1999,6/15/2000,12950,84052
6/17/1998,6/16/1999,12570,84052
6/18/1997,6/16/1998,12200,84052
6/17/1996,6/17/1997,11840,84052
6/17/1995,6/16/1996,11280,84052
6/18/1994,6/17/1995,10740,84052
6/19/1993,6/17/1994,10430,84052
6/18/1992,6/18/1993,10130,84052
6/18/1991,6/17/1992,9830,84052
6/19/1990,6/18/1991,9540,84052
6/20/1989,6/18/1990,9260,84052
6/19/1988,6/19/1989,8820,84052
6/19/1987,6/18/1988,8400,84052
6/20/1986,6/19/1987,8000,84052
6/21/1985,6/19/1986,7770,84052
6/20/1984,6/20/1985,7190,84052
6/20/1983,6/19/1984,6850,84052
6/21/1982,6/20/1983,6520,84052
12/24/2013,  ,45250,84001
12/23/2012,12/23/2013,43100,84001
12/23/2011,12/22/2012,41050,84001
12/24/2010,12/23/2011,38010,84001
12/25/2009,12/23/2010,36200,84001
12/24/2008,12/24/2009,35150,84001
12/24/2007,12/23/2008,33480,84001
12/25/2006,12/24/2007,32500,84001
12/26/2005,12/24/2006,31550,84001
12/25/2004,12/25/2005,30050,84001
12/25/2003,12/24/2004,28620,84001
12/26/2002,12/25/2003,27790,84001
12/27/2001,12/25/2002,26980,84001
12/26/2000,12/26/2001,24980,84001
12/26/1999,12/25/2000,22710,84001
12/27/1998,12/26/1999,21630,84001
12/28/1997,12/26/1998,20600,84001
12/27/1996,12/27/1997,20000,84001
12/27/1995,12/26/1996,18520,84001
12/28/1994,12/27/1995,17150,84001
12/29/1993,12/27/1994,16650,84001
12/28/1992,12/28/1993,15420,84001
12/28/1991,12/27/1992,14970,84001
12/29/1990,12/28/1991,14530,84001
12/30/1989,12/28/1990,14110,84001
12/29/1988,12/29/1989,13700,84001
12/29/1987,12/28/1988,12450,84001
12/30/1986,12/29/1987,11860,84001
12/31/1985,12/29/1986,11510,84001
11/4/2013,  ,83600,83683
11/6/2000,11/6/2001,38580,83683
11/6/1999,11/5/2000,36740,83683
11/7/1998,11/6/1999,35670,83683
11/8/1997,11/6/1998,34630,83683
11/7/1996,11/7/1997,32980,83683
11/7/1995,11/6/1996,32020,83683
11/8/1994,11/7/1995,30500,83683
11/5/2004,11/5/2005,48190,83683
11/5/2003,11/4/2004,46790,83683
11/6/2002,11/5/2003,44560,83683
11/7/2001,11/5/2002,40510,83683
11/3/2012,11/3/2013,77410,83683
11/3/2011,11/2/2012,70370,83683
11/4/2010,11/3/2011,68320,83683
11/5/2009,11/3/2010,65070,83683
11/4/2008,11/4/2009,61970,83683
11/4/2007,11/3/2008,57380,83683
11/5/2006,11/4/2007,54650,83683
11/6/2005,11/4/2006,50600,83683
11/23/2013,  ,73150,84052
11/22/2012,11/22/2013,71020,84052
11/22/2011,11/21/2012,68950,84052
1/8/2014,  ,26500,83759
1/7/2013,1/7/2014,25730,83759
1/7/2012,1/6/2013,24500,83759
1/8/2011,1/7/2012,23330,83759
1/9/2010,1/7/2011,22650,83759
1/8/2009,1/8/2010,20970,83759
1/8/2008,1/7/2009,20360,83759
1/9/2007,1/8/2008,19770,83759
1/10/2006,1/8/2007,19190,83759
1/9/2005,1/9/2006,18630,83759
1/9/2004,1/8/2005,18090,83759
1/10/2003,1/9/2004,17230,83759
1/11/2002,1/9/2003,16730,83759
1/10/2001,1/10/2002,16240,83759
1/10/2000,1/9/2001,15770,83759
1/11/1999,1/10/2000,15020,83759
1/12/1998,1/10/1999,14580,83759
1/11/1997,1/11/1998,14160,83759
1/11/1996,1/10/1997,13750,83759
1/12/1995,1/11/1996,12730,83759
1/13/1994,1/11/1995,11790,83759
1/12/1993,1/12/1994,11450,83759
1/12/1992,1/11/1993,10600,83759
1/13/1991,1/12/1992,10290,83759
1/14/1990,1/12/1991,9800,83759
1/13/1989,1/13/1990,9330,83759
1/13/1988,1/12/1989,9060,83759
7/15/2013,  ,133000,83509
7/14/2012,7/14/2013,120910,83509
7/14/2011,7/13/2012,117390,83509
7/15/2010,7/14/2011,111800,83509
7/16/2009,7/14/2010,106480,83509
7/15/2008,7/15/2009,103380,83509
7/15/2007,7/14/2008,100370,83509
7/16/2006,7/15/2007,95590,83509
7/17/2005,7/15/2006,92810,83509
7/16/2004,7/16/2005,88390,83509
7/16/2003,7/15/2004,85820,83509
7/17/2002,7/16/2003,81730,83509
7/18/2001,7/16/2002,75680,83509
7/17/2000,7/17/2001,72080,83509
7/17/1999,7/16/2000,65530,83509
7/18/1998,7/17/1999,63620,83509
7/19/1997,7/17/1998,57840,83509
7/18/1996,7/18/1997,53560,83509
7/18/1995,7/17/1996,51010,83509
7/19/1994,7/18/1995,49520,83509
7/20/1993,7/18/1994,48080,83509
5/19/2013,  ,37000,83759
5/18/2012,5/18/2013,35240,83759
5/18/2011,5/17/2012,34210,83759
7/24/2013,  ,37750,83759
7/23/2012,7/23/2013,36650,83759
7/23/2011,7/22/2012,35580,83759
7/24/2010,7/23/2011,34540,83759
7/25/2009,7/23/2010,33530,83759
7/24/2008,7/24/2009,32550,83759
7/24/2007,7/23/2008,31600,83759
7/25/2006,7/24/2007,29260,83759
7/26/2005,7/24/2006,27090,83759
7/25/2004,7/25/2005,25800,83759
7/25/2003,7/24/2004,24570,83759
7/26/2002,7/25/2003,23400,83759
3/11/2013,  ,87300,83683
3/10/2012,3/10/2013,83140,83683
3/10/2011,3/9/2012,80720,83683
3/11/2010,3/10/2011,76880,83683
3/12/2009,3/10/2010,73220,83683
3/11/2008,3/11/2009,69730,83683
3/11/2007,3/10/2008,67700,83683
3/12/2006,3/11/2007,61550,83683
3/13/2005,3/11/2006,58620,83683
3/12/2004,3/12/2005,55830,83683
3/12/2003,3/11/2004,50750,83683
3/13/2002,3/12/2003,46990,83683
3/14/2001,3/12/2002,42720,83683
3/13/2000,3/13/2001,41480,83683
3/13/1999,3/12/2000,38410,83683
3/14/1998,3/13/1999,37290,83683
3/15/1997,3/13/1998,35510,83683
3/14/1996,3/14/1997,33820,83683
3/14/1995,3/13/1996,32830,83683
3/15/1994,3/14/1995,31870,83683
3/16/1993,3/14/1994,30940,83683
3/15/1992,3/15/1993,30040,83683
3/15/1991,3/14/1992,28610,83683
3/16/1990,3/15/1991,26490,83683
2/2/2013,  ,32400,84583
2/2/2012,2/1/2013,30000,84583
2/3/2011,2/2/2012,29130,84583
2/4/2010,2/2/2011,28280,84583
2/3/2009,2/3/2010,27460,84583
2/3/2008,2/2/2009,25430,84583
2/4/2007,2/3/2008,24690,84583
2/5/2006,2/3/2007,23970,84583
2/4/2005,2/4/2006,22830,84583
2/4/2004,2/3/2005,21740,84583
2/5/2003,2/4/2004,20700,84583
2/6/2002,2/4/2003,19710,84583
1/2/2014,  ,129000,83509
1/1/2013,1/1/2014,117270,83509
1/1/2012,12/31/2012,113850,83509
1/2/2011,1/1/2012,108430,83509
1/3/2010,1/1/2011,105270,83509
1/2/2009,1/2/2010,100260,83509
1/2/2008,1/1/2009,97340,83509
1/3/2007,1/2/2008,94500,83509
1/4/2006,1/2/2007,91750,83509
1/3/2005,1/3/2006,84950,83509
1/3/2004,1/2/2005,82480,83509
1/4/2003,1/3/2004,80080,83509
1/5/2002,1/3/2003,77750,83509
1/4/2001,1/4/2002,75490,83509
1/4/2000,1/3/2001,71900,83509
1/5/1999,1/4/2000,66570,83509
1/6/1998,1/4/1999,64630,83509
1/5/1997,1/5/1998,61550,83509
1/5/1996,1/4/1997,58620,83509
1/6/1995,1/5/1996,56910,83509
1/7/1994,1/5/1995,55250,83509
10/16/2013,  ,54450,84583
10/15/2012,10/15/2013,52860,84583
10/15/2011,10/14/2012,51320,84583
10/16/2010,10/15/2011,48880,84583
10/17/2009,10/15/2010,47460,84583
10/16/2008,10/16/2009,46080,84583
10/16/2007,10/15/2008,44740,84583
10/17/2006,10/16/2007,42610,84583
10/18/2005,10/16/2006,40580,84583
10/17/2004,10/17/2005,38650,84583
10/17/2003,10/16/2004,36810,84583
10/18/2002,10/17/2003,34080,84583
10/19/2001,10/17/2002,33090,84583
10/18/2000,10/18/2001,31510,84583
10/18/1999,10/17/2000,30010,84583
10/19/1998,10/18/1999,28580,84583
10/20/1997,10/18/1998,27750,84583
10/19/1996,10/19/1997,26940,84583
10/19/1995,10/18/1996,26160,84583
10/20/1994,10/19/1995,24910,84583
10/21/1993,10/19/1994,24180,84583
9/28/2013,  ,45300,84001
9/27/2012,9/27/2013,43980,84001
9/27/2011,9/26/2012,41890,84001
9/28/2010,9/27/2011,40670,84001
9/29/2009,9/27/2010,39490,84001
9/28/2008,9/28/2009,37610,84001
9/28/2007,9/27/2008,35820,84001
9/29/2006,9/28/2007,34780,84001
9/30/2005,9/28/2006,33120,84001
1/27/2014,  ,33250,83759
1/26/2013,1/26/2014,30790,83759
1/26/2012,1/25/2013,29320,83759
12/8/2013,  ,85950,83683
12/7/2012,12/7/2013,81860,83683
12/7/2011,12/6/2012,79480,83683
12/8/2010,12/7/2011,77170,83683
12/9/2009,12/7/2010,70150,83683
12/8/2008,12/8/2009,66810,83683
12/8/2007,12/7/2008,61860,83683
12/9/2006,12/8/2007,58910,83683
12/10/2005,12/8/2006,56100,83683
12/9/2004,12/9/2005,53430,83683
12/9/2003,12/8/2004,50890,83683
12/10/2002,12/9/2003,49410,83683
12/11/2001,12/9/2002,47060,83683
12/10/2000,12/10/2001,43570,83683
12/10/1999,12/9/2000,42300,83683
12/11/1998,12/10/1999,40290,83683
12/12/1997,12/10/1998,39120,83683
12/11/1996,12/11/1997,37260,83683
12/11/1995,12/10/1996,36170,83683
12/12/1994,12/11/1995,34450,83683
12/13/1993,12/11/1994,32810,83683
12/12/1992,12/12/1993,31250,83683
12/12/1991,12/11/1992,30340,83683
12/13/1990,12/12/1991,29460,83683
12/14/1989,12/12/1990,26780,83683
